x,y,z
-762,-28,435
-762,-28,435
-762,-28,435
-762,-28,435
-762,-28,427
-574,-28,427
-574,-28,427
-574,-28,427
-574,-28,427
-574,-60,309
-384,-60,309
-384,-60,309
-384,-60,309
-384,-60,309
-384,-77,102
-384,-77,102
-384,-77,102
-384,-77,102
-384,-77,102
-581,-76,-48
-581,-76,-48
-581,-76,-48
-581,-76,-48
-581,-76,-48
-863,-15,-141
-863,-15,-141
-863,-15,-141
-863,-15,-141
-863,-15,-141
-1074,116,-191
-1074,116,-191
-1074,116,-191
-1074,116,-191
-1074,259,-162
-1138,259,-162
-1138,259,-162
-1138,259,-162
-1138,259,-162
-1113,335,-49
-1113,335,-49
-1113,335,-49
-1113,335,-49
-1113,335,-49
-1125,260,126
-1125,260,126
-1125,260,126
-1125,260,126
-1171,78,318
-1171,78,318
-1171,78,318
-1171,78,318
-1171,78,318
-1189,-53,473
-1189,-53,473
-1189,-53,473
-1189,-53,473
-1189,-53,473
-1295,-12,511
-1295,-12,511
-1295,-12,511
-1295,-12,511
-1295,-12,511
-1417,145,449
-1417,145,449
-1417,145,449
-1417,145,449
-1504,355,317
-1504,355,317
-1504,355,317
-1504,355,317
-1504,355,317
-1552,492,168
-1552,492,168
-1552,492,168
-1552,492,168
-1552,492,168
-1566,533,50
-1566,533,50
-1566,533,50
-1566,533,50
-1566,533,50
-1449,474,-39
-1449,474,-39
-1449,474,-39
-1449,474,-39
-1449,474,-100
-1202,386,-100
-1202,386,-100
-1202,386,-100
-1202,386,-100
-875,273,-77
-875,273,-77
-875,273,-77
-875,273,-77
-875,273,-77
-562,203,8
-562,203,8
-562,203,8
-562,203,8
-562,203,8
-361,221,118
-361,221,118
-361,221,118
-361,221,118
-361,221,118
-355,240,238
-355,240,238
-355,240,238
-355,240,238
-355,240,238
-429,289,257
-429,289,257
-429,289,257
-429,289,257
-429,289,257
-455,337,163
-455,337,163
-455,337,163
-455,337,163
-455,337,163
-399,360,22
-399,360,22
-399,360,22
-399,360,22
-399,360,22
-253,328,-140
-253,328,-140
-253,328,-140
-253,328,-140
-253,328,-396
-53,266,-292
-53,266,-292
-53,266,-292
-53,266,-292
-53,10,-438
77,206,-438
77,206,-438
77,206,-438
77,206,-438
77,206,-546
29,53,-546
29,53,-546
29,53,-546
29,53,-546
29,53,-546
-224,-104,-629
-224,-104,-629
-224,-104,-629
-224,-104,-629
-224,-104,-673
-521,-203,-673
-521,-203,-673
-521,-203,-673
-521,-203,-673
-720,-198,-668
-720,-198,-668
-720,-198,-668
-720,-198,-668
-720,-198,-613
-714,-100,-613
-714,-100,-613
-714,-100,-613
-714,-100,-613
-525,-22,-522
-525,-22,-522
-525,-22,-522
-525,-22,-522
-525,-22,-522
-263,-8,-445
-263,-8,-445
-263,-8,-445
-263,-8,-445
-263,-8,-445
-40,-71,-332
-40,-71,-332
-40,-71,-332
-40,-71,-332
-40,-71,-76
54,-148,-109
54,-148,-109
54,-148,-109
54,-148,-109
54,-148,191
52,-131,191
52,-131,191
52,-131,191
52,-131,191
52,-131,191
8,15,484
8,15,484
8,15,484
8,15,484
8,15,484
-20,210,698
-20,210,698
-20,210,698
-20,210,698
-20,210,698
-20,343,749
-40,343,749
-40,343,749
-40,343,749
-40,343,749
-40,343,640
-33,378,640
-33,378,640
-33,378,640
-33,378,640
-33,378,640
-37,345,445
-37,345,445
-37,345,445
-37,345,445
-37,345,445
-88,298,201
-88,298,201
-88,298,201
-88,298,201
-88,298,201
-150,214,-67
-150,214,-67
-150,214,-67
-150,214,-67
-150,214,-67
-240,179,-299
-240,179,-299
-240,179,-299
-240,179,-299
-240,179,-452
-308,194,-452
-308,194,-452
-308,194,-452
-308,194,-452
-313,230,-577
-313,230,-577
-313,230,-577
-313,230,-577
-313,230,-577
-266,229,-659
-266,229,-659
-266,229,-659
-266,229,-659
-266,229,-659
-226,221,-679
-226,221,-679
-226,221,-679
-226,221,-679
-184,203,-653
-184,203,-653
-184,203,-653
-184,203,-653
-184,203,-653
-125,176,-580
-125,176,-580
-125,176,-580
-125,176,-580
-125,176,-580
-83,138,-461
-83,138,-461
-83,138,-461
-83,138,-461
-83,138,-461
-60,104,-334
-60,104,-334
-60,104,-334
-60,104,-334
-60,104,-214
-53,89,-214
-53,89,-214
-53,89,-214
-53,89,-214
-53,89,-214
-40,77,-137
-40,77,-137
-40,77,-137
-40,77,-137
-40,77,-137
-10,46,-108
-10,46,-108
-10,46,-108
-10,46,-108
-10,46,-108
29,6,-111
29,6,-111
29,6,-111
29,6,-111
29,6,-111
64,-24,-126
64,-24,-126
64,-24,-126
64,-24,-126
64,-24,-126
65,-53,-131
65,-53,-131
65,-53,-131
65,-53,-131
65,-53,-131
65,-53,-131
31,-85,-131
31,-85,-131
31,-85,-131
31,-85,-131
31,-85,-131
2,-113,-138
2,-113,-138
2,-113,-138
2,-113,-138
2,-113,-138
-6,-120,-131
-6,-120,-131
-6,-120,-131
-6,-120,-131
-6,-120,-131
12,-133,-130
12,-133,-130
12,-133,-130
12,-133,-130
12,-133,-141
27,-153,-141
27,-153,-141
27,-153,-141
27,-153,-141
27,-180,-145
33,-180,-145
33,-180,-145
33,-180,-145
33,-180,-145
31,-196,-137
31,-196,-137
31,-196,-137
31,-196,-137
31,-196,-137
36,-198,-129
36,-198,-129
36,-198,-129
36,-198,-129
36,-198,-129
35,-200,-108
35,-200,-108
35,-200,-108
35,-200,-108
35,-200,-108
47,-197,-90
47,-197,-90
47,-197,-90
47,-197,-90
47,-197,-90
76,-184,-71
76,-184,-71
76,-184,-71
76,-184,-71
76,-184,-71
102,-157,-50
102,-157,-50
102,-157,-50
102,-157,-50
102,-157,-50
117,-147,-58
117,-147,-58
117,-147,-58
117,-147,-58
117,-147,-58
101,-136,-78
101,-136,-78
101,-136,-78
101,-136,-78
101,-136,-78
48,-119,-92
48,-119,-92
48,-119,-92
48,-119,-92
48,-119,-92
13,-114,-114
13,-114,-114
13,-114,-114
13,-114,-114
13,-114,-114
3,-113,-144
3,-113,-144
3,-113,-144
3,-113,-144
3,-113,-144
-4,-118,-145
-4,-118,-145
-4,-118,-145
-4,-118,-145
-4,-118,-145
21,-127,-133
21,-127,-133
21,-127,-133
21,-127,-133
21,-127,-133
56,-134,-119
56,-134,-119
56,-134,-119
56,-134,-119
56,-134,-119
70,-133,-85
70,-133,-85
70,-133,-85
70,-133,-85
70,-133,-85
70,-118,-41
70,-118,-41
70,-118,-41
70,-118,-41
70,-118,-41
84,-108,-15
84,-108,-15
84,-108,-15
84,-108,-15
84,-108,-15
97,-107,-16
97,-107,-16
97,-107,-16
97,-107,-16
97,-107,-16
90,-81,-8
90,-81,-8
90,-81,-8
90,-81,-8
90,-81,-8
90,-81,-8
56,-42,14
56,-42,14
56,-42,14
56,-42,14
56,-42,14
21,-21,26
21,-21,26
21,-21,26
21,-21,26
21,-21,26
21,-21,26
7,-27,-2
7,-27,-2
7,-27,-2
7,-27,-2
7,-27,-2
7,-27,-35
14,-44,-35
14,-44,-35
14,-44,-35
14,-44,-35
14,-44,-35
17,-51,-49
17,-51,-49
17,-51,-49
17,-51,-49
17,-51,-49
29,-60,-51
29,-60,-51
29,-60,-51
29,-60,-51
29,-60,-51
29,-60,-66
77,-72,-66
77,-72,-66
77,-72,-66
77,-72,-66
77,-72,-66
110,-67,-60
110,-67,-60
110,-67,-60
110,-67,-60
110,-67,-60
78,-45,-38
78,-45,-38
78,-45,-38
78,-45,-38
78,-45,-38
33,-36,-14
33,-36,-14
33,-36,-14
33,-36,-14
33,-36,-14
33,-36,-18
-11,-46,-18
-11,-46,-18
-11,-46,-18
-11,-46,-18
-11,-46,-18
-35,-54,-30
-35,-54,-30
-35,-54,-30
-35,-54,-30
-35,-54,-30
-42,-72,-43
-42,-72,-43
-42,-72,-43
-42,-72,-43
-42,-72,-43
-32,-97,-53
-32,-97,-53
-32,-97,-53
-32,-97,-53
-32,-97,-53
-12,-115,-62
-12,-115,-62
-12,-115,-62
-12,-115,-62
-12,-115,-62
2,-117,-67
2,-117,-67
2,-117,-67
2,-117,-67
2,-117,-67
16,-111,-51
16,-111,-51
16,-111,-51
16,-111,-51
16,-111,-51
46,-97,-44
46,-97,-44
46,-97,-44
46,-97,-44
46,-97,-44
46,-97,-44
84,-101,-36
84,-101,-36
84,-101,-36
84,-101,-36
84,-101,-36
97,-100,-21
97,-100,-21
97,-100,-21
97,-100,-21
97,-100,-21
97,-88,-19
97,-88,-19
97,-88,-19
97,-88,-19
97,-88,-19
84,-56,-19
84,-56,-19
84,-56,-19
84,-56,-19
84,-56,-19
84,-56,-25
63,-28,-25
63,-28,-25
63,-28,-25
63,-28,-25
63,-28,-25
56,-51,-47
56,-51,-47
56,-51,-47
56,-51,-47
56,-51,-47
63,-78,-86
63,-78,-86
63,-78,-86
63,-78,-86
63,-78,-86
63,-104,-118
78,-104,-118
78,-104,-118
78,-104,-118
78,-104,-118
78,-108,-133
78,-108,-133
78,-108,-133
78,-108,-133
78,-108,-133
73,-98,-132
73,-98,-132
73,-98,-132
73,-98,-132
73,-98,-132
58,-92,-113
58,-92,-113
58,-92,-113
58,-92,-113
58,-92,-113
58,-80,-87
35,-80,-87
35,-80,-87
35,-80,-87
35,-80,-87
35,-80,-87
30,-73,-52
30,-73,-52
30,-73,-52
30,-73,-52
30,-73,-52
35,-66,-28
35,-66,-28
35,-66,-28
35,-66,-28
35,-66,-28
47,-64,-14
47,-64,-14
47,-64,-14
47,-64,-14
47,-64,-14
47,-64,-14
61,-58,-20
61,-58,-20
61,-58,-20
61,-58,-20
61,-58,-20
65,-68,-25
65,-68,-25
65,-68,-25
65,-68,-25
65,-68,-25
42,-78,-42
42,-78,-42
42,-78,-42
42,-78,-42
42,-78,-42
42,-78,-42
17,-83,-52
17,-83,-52
17,-83,-52
17,-83,-52
17,-83,-52
11,-74,-54
11,-74,-54
11,-74,-54
11,-74,-54
11,-74,-54
20,-70,-45
20,-70,-45
20,-70,-45
20,-70,-45
20,-70,-45
20,-70,-45
40,-73,-29
40,-73,-29
40,-73,-29
40,-73,-29
40,-73,-29
51,-60,-10
51,-60,-10
51,-60,-10
51,-60,-10
51,-60,-10
65,-40,2
65,-40,2
65,-40,2
65,-40,2
65,-40,2
65,-40,2
87,-35,-2
87,-35,-2
87,-35,-2
87,-35,-2
87,-35,-2
87,-35,-258
98,-47,-23
98,-47,-23
98,-47,-23
98,-47,-23
98,-47,-23
81,-66,-60
81,-66,-60
81,-66,-60
81,-66,-60
81,-66,-60
72,-76,-99
72,-76,-99
72,-76,-99
72,-76,-99
72,-76,-99
72,-76,-138
71,-97,-138
71,-97,-138
71,-97,-138
71,-97,-138
71,-97,-138
66,-112,-164
66,-112,-164
66,-112,-164
66,-112,-164
66,-112,-182
56,-119,-182
56,-119,-182
56,-119,-182
56,-119,-182
56,-101,-183
41,-101,-183
41,-101,-183
41,-101,-183
41,-101,-183
36,-83,-162
36,-83,-162
36,-83,-162
36,-83,-162
36,-83,-162
36,-51,-131
44,-51,-131
44,-51,-131
44,-51,-131
44,-51,-131
44,-51,-119
63,-28,-119
63,-28,-119
63,-28,-119
63,-28,-119
63,-28,-119
77,-18,-112
77,-18,-112
77,-18,-112
77,-18,-112
77,-18,-112
91,-25,-117
91,-25,-117
91,-25,-117
91,-25,-117
91,-25,-117
106,-34,-137
106,-34,-137
106,-34,-137
106,-34,-137
106,-34,-137
125,-32,-167
125,-32,-167
125,-32,-167
125,-32,-167
125,-32,-167
134,-30,-203
134,-30,-203
134,-30,-203
134,-30,-203
134,-30,-222
137,-19,-222
137,-19,-222
137,-19,-222
137,-19,-222
137,-21,-222
111,-21,-222
111,-21,-222
111,-21,-222
111,-21,-222
74,-26,-211
74,-26,-211
74,-26,-211
74,-26,-211
74,-26,-211
74,-20,-187
53,-20,-187
53,-20,-187
53,-20,-187
53,-20,-187
53,-20,-162
47,-4,-162
47,-4,-162
47,-4,-162
47,-4,-162
47,-4,-162
38,-13,-138
38,-13,-138
38,-13,-138
38,-13,-138
38,-13,-138
27,-33,-117
27,-33,-117
27,-33,-117
27,-33,-117
27,-33,-117
19,-47,-102
19,-47,-102
19,-47,-102
19,-47,-102
19,-47,-102
15,-39,-80
15,-39,-80
15,-39,-80
15,-39,-80
15,-39,-80
15,-34,-56
21,-34,-56
21,-34,-56
21,-34,-56
21,-34,-56
21,-34,-56
25,-31,-34
25,-31,-34
25,-31,-34
25,-31,-34
25,-31,-34
34,-31,-31
34,-31,-31
34,-31,-31
34,-31,-31
34,-31,-31
26,-20,-29
26,-20,-29
26,-20,-29
26,-20,-29
26,-20,-29
26,-20,-29
22,-12,-20
22,-12,-20
22,-12,-20
22,-12,-20
22,-12,-20
18,-5,-17
18,-5,-17
18,-5,-17
18,-5,-17
18,-5,-17
18,-5,-18
23,-11,-18
23,-11,-18
23,-11,-18
23,-11,-18
23,-11,-18
25,-20,-21
25,-20,-21
25,-20,-21
25,-20,-21
25,-20,-21
12,-23,-19
12,-23,-19
12,-23,-19
12,-23,-19
12,-23,-19
12,-23,-18
6,-21,-18
6,-21,-18
6,-21,-18
6,-21,-18
6,-21,-18
-2,-29,-26
-2,-29,-26
-2,-29,-26
-2,-29,-26
-2,-29,-26
1,-33,-36
1,-33,-36
1,-33,-36
1,-33,-36
1,-33,-36
1,-33,-36
22,-32,-40
22,-32,-40
22,-32,-40
22,-32,-40
22,-32,-40
42,-19,-26
42,-19,-26
42,-19,-26
42,-19,-26
42,-19,-26
42,-19,-26
53,-21,-15
53,-21,-15
53,-21,-15
53,-21,-15
53,-21,-15
33,-18,-1
33,-18,-1
33,-18,-1
33,-18,-1
33,-18,-1
33,-18,0
23,-18,0
23,-18,0
23,-18,0
23,-18,0
23,-18,0
28,-28,-10
28,-28,-10
28,-28,-10
28,-28,-10
28,-28,-10
28,-28,-26
27,-35,-26
27,-35,-26
27,-35,-26
27,-35,-26
27,-35,-26
32,-41,-36
32,-41,-36
32,-41,-36
32,-41,-36
32,-41,-36
31,-34,-35
31,-34,-35
31,-34,-35
31,-34,-35
31,-34,-35
31,-34,-31
30,-21,-31
30,-21,-31
30,-21,-31
30,-21,-31
30,-21,-31
37,-4,-29
37,-4,-29
37,-4,-29
37,-4,-29
37,-4,-29
36,-5,-26
36,-5,-26
36,-5,-26
36,-5,-26
36,-5,-26
36,-5,-26
36,-7,-18
36,-7,-18
36,-7,-18
36,-7,-18
36,-7,-18
36,-263,-17
35,-10,-17
35,-10,-17
35,-10,-17
35,-10,-17
35,-10,-17
34,-7,-19
34,-7,-19
34,-7,-19
34,-7,-19
34,-7,-19
10,-11,-20
10,-11,-20
10,-11,-20
10,-11,-20
10,-11,-20
10,-11,-30
-25,-26,-30
-25,-26,-30
-25,-26,-30
-25,-26,-30
-25,-26,-30
-50,-27,-39
-50,-27,-39
-50,-27,-39
-50,-27,-39
-50,-27,-39
-49,-23,-32
-49,-23,-32
-49,-23,-32
-49,-23,-32
-49,-23,-32
-32,-23,-22
-32,-23,-22
-32,-23,-22
-32,-23,-22
-32,-23,-22
-3,-32,-18
-3,-32,-18
-3,-32,-18
-3,-32,-18
-3,-32,-18
46,-41,-15
46,-41,-15
46,-41,-15
46,-41,-15
46,-41,-15
46,-41,241
68,-33,-7
68,-33,-7
68,-33,-7
68,-33,-7
68,-33,-7
39,-20,14
39,-20,14
39,-20,14
39,-20,14
39,-20,14
39,-20,14
13,-10,26
13,-10,26
13,-10,26
13,-10,26
13,-10,26
-4,-11,18
-4,-11,18
-4,-11,18
-4,-11,18
-4,-11,18
-4,-11,18
-9,-21,-1
-9,-21,-1
-9,-21,-1
-9,-21,-1
-9,-21,-1
4,-38,-28
4,-38,-28
4,-38,-28
4,-38,-28
4,-38,-28
4,-38,-28
32,-40,-55
32,-40,-55
32,-40,-55
32,-40,-55
32,-40,-55
40,-40,-59
40,-40,-59
40,-40,-59
40,-40,-59
40,-40,-59
40,-40,-46
28,-29,-46
28,-29,-46
28,-29,-46
28,-29,-46
28,-29,-46
13,-23,-42
13,-23,-42
13,-23,-42
13,-23,-42
13,-23,-42
2,-30,-40
2,-30,-40
2,-30,-40
2,-30,-40
2,-30,-40
2,-30,-40
1,-37,-34
1,-37,-34
1,-37,-34
1,-37,-34
1,-37,-34
2,-30,-23
2,-30,-23
2,-30,-23
2,-30,-23
2,-30,-23
2,-30,-23
13,-22,-14
13,-22,-14
13,-22,-14
13,-22,-14
13,-22,-14
30,-20,-10
30,-20,-10
30,-20,-10
30,-20,-10
30,-20,-10
30,-20,-2
30,-16,-2
30,-16,-2
30,-16,-2
30,-16,-2
30,-16,-2
38,-17,-3
38,-17,-3
38,-17,-3
38,-17,-3
38,-17,-3
38,-17,-9
46,-13,-9
46,-13,-9
46,-13,-9
46,-13,-9
46,-13,-9
46,-14,-19
46,-14,-19
46,-14,-19
46,-14,-19
46,-14,-19
46,-14,-34
50,-24,-34
50,-24,-34
50,-24,-34
50,-24,-34
50,-24,-34
48,-24,-42
48,-24,-42
48,-24,-42
48,-24,-42
48,-24,-42
37,-18,-44
37,-18,-44
37,-18,-44
37,-18,-44
37,-18,-44
22,-17,-46
22,-17,-46
22,-17,-46
22,-17,-46
22,-17,-46
22,-17,-46
16,-22,-51
16,-22,-51
16,-22,-51
16,-22,-51
16,-22,-51
22,-24,-58
22,-24,-58
22,-24,-58
22,-24,-58
22,-24,-58
31,-34,-57
31,-34,-57
31,-34,-57
31,-34,-57
31,-34,-57
31,-34,-57
39,-32,-50
39,-32,-50
39,-32,-50
39,-32,-50
39,-32,-50
49,-32,-44
49,-32,-44
49,-32,-44
49,-32,-44
49,-32,-44
52,-38,-32
52,-38,-32
52,-38,-32
52,-38,-32
52,-38,-32
52,-38,-32
43,-30,-17
43,-30,-17
43,-30,-17
43,-30,-17
43,-30,-17
33,-28,-13
33,-28,-13
33,-28,-13
33,-28,-13
33,-28,-13
45,-33,-22
45,-33,-22
45,-33,-22
45,-33,-22
45,-33,-22
45,-33,-29
59,-49,-29
59,-49,-29
59,-49,-29
59,-49,-29
59,-49,-29
72,-53,-35
72,-53,-35
72,-53,-35
72,-53,-35
72,-53,-35
70,-64,-45
70,-64,-45
70,-64,-45
70,-64,-45
70,-64,-45
70,-64,-52
54,-68,-52
54,-68,-52
54,-68,-52
54,-68,-52
54,-68,-52
38,-60,-51
38,-60,-51
38,-60,-51
38,-60,-51
38,-60,-51
28,-53,-49
28,-53,-49
28,-53,-49
28,-53,-49
28,-53,-49
28,-53,-43
23,-49,-43
23,-49,-43
23,-49,-43
23,-49,-43
23,-49,-43
18,-53,-41
18,-53,-41
18,-53,-41
18,-53,-41
18,-53,-41
27,-55,-42
27,-55,-42
27,-55,-42
27,-55,-42
27,-55,-42
33,-56,-45
33,-56,-45
33,-56,-45
33,-56,-45
33,-56,-45
33,-56,-45
23,-54,-38
23,-54,-38
23,-54,-38
23,-54,-38
23,-54,-38
11,-54,-32
11,-54,-32
11,-54,-32
11,-54,-32
11,-54,-32
10,-48,-18
10,-48,-18
10,-48,-18
10,-48,-18
10,-48,-18
10,-48,-18
10,-42,-10
10,-42,-10
10,-42,-10
10,-42,-10
10,-42,-10
6,-35,-4
6,-35,-4
6,-35,-4
6,-35,-4
6,-35,-4
6,-35,-4
19,-41,1
19,-41,1
19,-41,1
19,-41,1
19,-41,1
19,-41,0
34,-48,0
34,-48,0
34,-48,0
34,-48,0
34,-48,0
39,-57,-1
39,-57,-1
39,-57,-1
39,-57,-1
39,-57,-1
39,-57,-1
28,-58,12
28,-58,12
28,-58,12
28,-58,12
28,-58,12
28,-58,17
16,-46,17
16,-46,17
16,-46,17
16,-46,17
16,-46,17
-2,-36,12
-2,-36,12
-2,-36,12
-2,-36,12
-2,-36,12
-2,-36,-1
-1,-39,-1
-1,-39,-1
-1,-39,-1
-1,-39,-1
-1,-39,-1
15,-45,-23
15,-45,-23
15,-45,-23
15,-45,-23
15,-45,-23
15,-45,-36
26,-52,-36
26,-52,-36
26,-52,-36
26,-52,-36
26,-52,-36
33,-44,-31
33,-44,-31
33,-44,-31
33,-44,-31
33,-44,-31
40,-31,-26
40,-31,-26
40,-31,-26
40,-31,-26
40,-31,-26
50,-30,-27
50,-30,-27
50,-30,-27
50,-30,-27
50,-30,-27
50,-30,-27
55,-37,-19
55,-37,-19
55,-37,-19
55,-37,-19
55,-37,-19
53,-38,-12
53,-38,-12
53,-38,-12
53,-38,-12
53,-38,-12
58,-43,-4
58,-43,-4
58,-43,-4
58,-43,-4
58,-43,-4
58,-43,-4
55,-41,-1
55,-41,-1
55,-41,-1
55,-41,-1
55,-41,-1
55,-41,6
39,-43,6
39,-43,6
39,-43,6
39,-43,6
39,-43,6
27,-42,3
27,-42,3
27,-42,3
27,-42,3
27,-42,3
27,-42,3
37,-45,-14
37,-45,-14
37,-45,-14
37,-45,-14
37,-45,-14
37,-41,-28
43,-41,-28
43,-41,-28
43,-41,-28
43,-41,-28
43,-41,-28
43,-43,-34
43,-43,-34
43,-43,-34
43,-43,-34
43,-43,-34
52,-43,-36
52,-43,-36
52,-43,-36
52,-43,-36
52,-43,-36
52,-45,-34
52,-45,-34
52,-45,-34
52,-45,-34
52,-45,-34
52,-45,-34
52,-50,-35
52,-50,-35
52,-50,-35
52,-50,-35
52,-50,-35
54,-48,-28
54,-48,-28
54,-48,-28
54,-48,-28
54,-48,-28
53,-41,-21
53,-41,-21
53,-41,-21
53,-41,-21
53,-41,-21
53,-41,-21
46,-37,-15
46,-37,-15
46,-37,-15
46,-37,-15
46,-37,-15
28,-34,-8
28,-34,-8
28,-34,-8
28,-34,-8
28,-34,-8
28,-34,-5
28,-32,-5
28,-32,-5
28,-32,-5
28,-32,-5
28,-32,-5
35,-29,0
35,-29,0
35,-29,0
35,-29,0
35,-29,0
35,-29,0
51,-34,-6
51,-34,-6
51,-34,-6
51,-34,-6
51,-34,-6
51,-39,-16
68,-39,-16
68,-39,-16
68,-39,-16
68,-39,-16
68,-39,-16
68,-46,-23
68,-46,-23
68,-46,-23
68,-46,-23
68,-46,-23
81,-54,-34
81,-54,-34
81,-54,-34
81,-54,-34
81,-54,-34
92,-53,-37
92,-53,-37
92,-53,-37
92,-53,-37
92,-53,-37
92,-53,-37
94,-56,-39
94,-56,-39
94,-56,-39
94,-56,-39
94,-56,-39
94,-70,-44
94,-70,-44
94,-70,-44
94,-70,-44
94,-70,-44
79,-81,-57
79,-81,-57
79,-81,-57
79,-81,-57
79,-81,-57
79,-81,-57
72,-98,-70
72,-98,-70
72,-98,-70
72,-98,-70
72,-98,-70
80,-117,-91
80,-117,-91
80,-117,-91
80,-117,-91
80,-117,-91
81,-159,-127
81,-159,-127
81,-159,-127
81,-159,-127
81,-159,-127
95,-214,-163
95,-214,-163
95,-214,-163
95,-214,-163
95,-214,-163
103,-251,-161
103,-251,-161
103,-251,-161
103,-251,-161
103,-251,-161
92,-263,-112
92,-263,-112
92,-263,-112
92,-263,-112
92,-263,-29
94,-224,-29
94,-224,-29
94,-224,-29
94,-224,-29
94,-224,-29
96,-159,72
96,-159,72
96,-159,72
96,-159,72
96,-159,72
87,-105,165
87,-105,165
87,-105,165
87,-105,165
87,-105,165
54,-70,231
54,-70,231
54,-70,231
54,-70,231
54,-70,231
-3,-70,270
-3,-70,270
-3,-70,270
-3,-70,270
-3,-70,270
-3,-70,270
-94,-100,274
-94,-100,274
-94,-100,274
-94,-100,274
-94,-100,274
-169,-93,245
-169,-93,245
-169,-93,245
-169,-93,245
-169,-93,207
-191,-76,207
-191,-76,207
-191,-76,207
-191,-76,207
-191,-67,158
-173,-67,158
-173,-67,158
-173,-67,158
-173,-67,158
-119,-31,85
-119,-31,85
-119,-31,85
-119,-31,85
-119,-31,85
-119,-8,9
-10,-8,9
-10,-8,9
-10,-8,9
-10,-8,9
-10,-8,9
144,-6,-64
144,-6,-64
144,-6,-64
144,-6,-64
144,-6,-64
144,-6,-101
300,-36,-101
300,-36,-101
300,-36,-101
300,-36,-101
300,-36,-108
394,-86,-108
394,-86,-108
394,-86,-108
394,-86,-108
453,-116,-81
453,-116,-81
453,-116,-81
453,-116,-81
453,-116,-81
451,-120,16
451,-120,16
451,-120,16
451,-120,16
451,-120,16
406,-71,128
406,-71,128
406,-71,128
406,-71,128
406,-71,128
406,-71,180
400,-12,180
400,-12,180
400,-12,180
400,-12,180
400,-12,180
454,61,196
454,61,196
454,61,196
454,61,196
454,61,196
508,94,201
508,94,201
508,94,201
508,94,201
508,94,201
528,58,181
528,58,181
528,58,181
528,58,181
528,58,181
528,58,147
449,-50,147
449,-50,147
449,-50,147
449,-50,147
449,-50,147
278,-136,122
278,-136,122
278,-136,122
278,-136,122
278,-136,78
131,-139,78
131,-139,78
131,-139,78
131,-139,78
131,-139,78
79,-69,31
79,-69,31
79,-69,31
79,-69,31
79,-69,31
115,28,-49
115,28,-49
115,28,-49
115,28,-49
115,28,-49
115,28,-156
201,58,-156
201,58,-156
201,58,-156
201,58,-156
201,58,-156
301,-50,-233
301,-50,-233
301,-50,-233
301,-50,-233
301,-50,-259
415,-228,-259
415,-228,-259
415,-228,-259
415,-228,-259
599,-346,-224
599,-346,-224
599,-346,-224
599,-346,-224
599,-346,-224
799,-353,-131
799,-353,-131
799,-353,-131
799,-353,-131
799,-353,-131
955,-297,14
955,-297,14
955,-297,14
955,-297,14
955,-297,14
1057,-170,144
1057,-170,144
1057,-170,144
1057,-170,144
1057,-170,226
1162,5,226
1162,5,226
1162,5,226
1162,5,226
1162,5,226
1238,123,270
1238,123,270
1238,123,270
1238,123,270
1238,123,270
1238,114,286
1238,114,286
1238,114,286
1238,114,286
1238,114,286
1101,-17,278
1101,-17,278
1101,-17,278
1101,-17,278
1101,-17,159
803,-208,159
803,-208,159
803,-208,159
803,-208,159
422,-359,-38
422,-359,-38
422,-359,-38
422,-359,-38
422,-359,-38
65,-320,-207
65,-320,-207
65,-320,-207
65,-320,-207
65,-320,-207
-141,-156,-268
-141,-156,-268
-141,-156,-268
-141,-156,-268
-141,-156,-268
-125,-34,-220
-125,-34,-220
-125,-34,-220
-125,-34,-220
131,7,-71
114,7,-71
114,7,-71
114,7,-71
114,7,-71
114,7,-71
544,-23,94
544,-23,94
544,-23,94
544,-23,94
544,-23,94
1147,-35,180
1147,-35,180
1147,-35,180
1147,-35,180
1147,-35,180
1758,-86,177
1758,-86,177
1758,-86,177
1758,-86,177
1758,-86,177
2165,-253,98
2165,-253,98
2165,-253,98
2165,-253,98
2165,-253,98
2241,-477,-52
2241,-477,-52
2241,-477,-52
2241,-477,-52
2241,-477,-52
1829,-696,-255
1829,-696,-255
1829,-696,-255
1829,-696,-255
1161,-950,-524
1161,-950,-524
1161,-950,-524
1161,-950,-524
1161,-950,-524
548,-891,-820
548,-891,-820
548,-891,-820
548,-891,-820
548,-891,-820
225,-492,-865
225,-492,-865
225,-492,-865
225,-492,-865
183,-174,-545
183,-174,-545
183,-174,-545
183,-174,-545
183,-174,-545
353,121,-32
353,121,-32
353,121,-32
353,121,-32
353,121,-32
831,443,397
831,443,397
831,443,397
831,443,397
831,443,397
1461,648,579
1461,648,579
1461,648,579
1461,648,579
1461,648,579
1976,649,519
1976,649,519
1976,649,519
1976,649,519
1976,649,519
2172,389,346
2172,389,346
2172,389,346
2172,389,346
2172,389,346
1817,-65,104
1817,-65,104
1817,-65,104
1817,-65,104
1817,-65,104
1080,-561,-276
1080,-561,-276
1080,-561,-276
1080,-561,-276
458,-808,-756
458,-808,-756
458,-808,-756
458,-808,-756
458,-808,-756
138,-563,-1116
138,-563,-1116
138,-563,-1116
138,-563,-1116
138,-563,-1116
146,-15,-1052
146,-15,-1052
146,-15,-1052
146,-15,-1052
383,579,-619
383,579,-619
383,579,-619
383,579,-619
383,579,-619
701,1120,-174
701,1120,-174
701,1120,-174
701,1120,-174
