timestamp,x,y,z
5198,80,-10,82
5199,61,12,87
5200,61,12,87
5201,61,12,87
5202,61,12,87
5203,61,12,87
5204,61,12,87
5205,35,27,68
5206,35,27,68
5207,35,27,68
5208,35,27,68
5209,35,27,68
5210,35,27,68
5211,13,28,27
5212,13,28,27
5213,13,28,27
5214,13,28,27
5215,13,28,27
5216,13,28,27
5217,3,11,-33
5218,3,11,-33
5219,3,11,-33
5220,3,11,-33
5221,3,11,-33
5222,3,11,-91
5223,4,-4,-91
5224,4,-4,-91
5225,4,-4,-91
5226,4,-4,-91
5227,4,-4,-91
5228,25,-5,-128
5229,25,-5,-128
5230,25,-5,-128
5231,25,-5,-128
5232,25,-5,-128
5233,25,-5,-128
5234,46,-2,-126
5235,46,-2,-126
5236,46,-2,-126
5237,46,-2,-126
5238,46,-2,-126
5239,79,8,-95
5240,79,8,-95
5241,79,8,-95
5242,79,8,-95
5243,79,8,-95
5244,79,8,-95
5245,118,35,-42
5246,118,35,-42
5247,118,35,-42
5248,118,35,-42
5249,118,35,-42
5250,156,74,24
5251,156,74,24
5252,156,74,24
5253,156,74,24
5254,156,74,24
5255,156,74,24
5256,193,114,97
5257,193,114,97
5258,193,114,97
5259,193,114,97
5260,193,114,97
5261,215,160,137
5262,215,160,137
5263,215,160,137
5264,215,160,137
5265,215,160,137
5266,212,202,128
5267,212,202,128
5268,212,202,128
5269,212,202,128
5270,212,202,128
5271,179,262,84
5272,179,262,84
5273,179,262,84
5274,179,262,84
5275,179,262,84
5276,179,262,11
5277,152,319,11
5278,152,319,11
5279,152,319,11
5280,152,319,11
5281,152,319,11
5282,186,342,-34
5283,186,342,-34
5284,186,342,-34
5285,186,342,-34
5286,186,342,-34
5287,314,315,7
5288,314,315,7
5289,314,315,7
5290,314,315,7
5291,314,315,7
5292,314,315,108
5293,491,242,108
5294,491,242,108
5295,491,242,108
5296,491,242,108
5297,491,242,364
5298,604,198,333
5299,604,198,333
5300,604,198,333
5301,604,198,333
5302,604,198,333
5303,644,253,585
5304,644,253,585
5305,644,253,585
5306,644,253,585
5307,644,253,585
5308,593,397,766
5309,593,397,766
5310,593,397,766
5311,593,397,766
5312,593,397,766
5313,449,558,844
5314,449,558,844
5315,449,558,844
5316,449,558,844
5317,449,558,844
5318,247,657,799
5319,247,657,799
5320,247,657,799
5321,247,657,799
5322,247,657,799
5323,58,682,606
5324,58,682,606
5325,58,682,606
5326,58,682,606
5327,58,682,606
5328,-74,649,313
5329,-74,649,313
5330,-74,649,313
5331,-74,649,313
5332,-74,649,313
5333,-74,649,13
5334,-189,585,13
5335,-189,585,13
5336,-189,585,13
5337,-189,585,13
5338,-189,585,13
5339,-295,526,-240
5340,-295,526,-240
5341,-295,526,-240
5342,-295,526,-240
5343,-390,511,-416
5344,-390,511,-416
5345,-390,511,-416
5346,-390,511,-416
5347,-390,511,-416
5348,-482,529,-489
5349,-482,529,-489
5350,-482,529,-489
5351,-482,529,-489
5352,-482,529,-489
5353,-562,550,-486
5354,-562,550,-486
5355,-562,550,-486
5356,-562,550,-486
5357,-562,550,-406
5358,-652,538,-406
5359,-652,538,-406
5360,-652,538,-406
5361,-652,538,-406
5362,-728,504,-297
5363,-728,504,-297
5364,-728,504,-297
5365,-728,504,-297
5366,-728,504,-297
5367,-780,442,-221
5368,-780,442,-221
5369,-780,442,-221
5370,-780,442,-221
5371,-780,442,-221
5372,-816,356,-169
5373,-816,356,-169
5374,-816,356,-169
5375,-816,356,-169
5376,-822,241,-195
5377,-822,241,-195
5378,-822,241,-195
5379,-822,241,-195
5380,-822,241,-195
5381,-824,80,-348
5382,-824,80,-348
5383,-824,80,-348
5384,-824,80,-348
5385,-824,80,-348
5386,-853,-143,-641
5387,-853,-143,-641
5388,-853,-143,-641
5389,-853,-143,-641
5390,-853,-143,-641
5391,-902,-335,-1023
5392,-902,-335,-1023
5393,-902,-335,-1023
5394,-902,-335,-1023
5395,-949,-423,-1249
5396,-949,-423,-1249
5397,-949,-423,-1249
5398,-949,-423,-1249
5399,-981,-441,-1225
5400,-981,-441,-1225
5401,-981,-441,-1225
5402,-981,-441,-1225
5403,-981,-441,-1225
5404,-989,-411,-1041
5405,-989,-411,-1041
5406,-989,-411,-1041
5407,-989,-411,-1041
5408,-986,-389,-796
5409,-986,-389,-796
5410,-986,-389,-796
5411,-986,-389,-796
5412,-986,-389,-796
5413,-984,-388,-588
5414,-984,-388,-588
5415,-984,-388,-588
5416,-984,-388,-588
5417,-1006,-405,-471
5418,-1006,-405,-471
5419,-1006,-405,-471
5420,-1006,-405,-471
5421,-1006,-405,-471
5422,-1038,-418,-447
5423,-1038,-418,-447
5424,-1038,-418,-447
5425,-1038,-418,-447
5426,-1043,-362,-453
5427,-1043,-362,-453
5428,-1043,-362,-453
5429,-1043,-362,-453
5430,-1030,-265,-347
5431,-1030,-265,-347
5432,-1030,-265,-347
5433,-1030,-265,-347
5434,-1030,-265,-347
5435,-1001,-170,-96
5436,-1001,-170,-96
5437,-1001,-170,-96
5438,-1001,-170,-96
5439,-927,-104,186
5440,-927,-104,186
5441,-927,-104,186
5442,-927,-104,186
5443,-927,-104,186
5444,-811,-64,442
5445,-811,-64,442
5446,-811,-64,442
5447,-811,-64,442
5448,-811,-64,442
5449,-732,-36,653
5450,-732,-36,653
5451,-732,-36,653
5452,-732,-36,653
5453,-732,-36,653
5454,-714,-33,769
5455,-714,-33,769
5456,-714,-33,769
5457,-714,-33,769
5458,-714,-33,769
5459,-760,-48,756
5460,-760,-48,756
5461,-760,-48,756
5462,-760,-48,756
5463,-760,-48,500
5464,-844,-126,659
5465,-844,-126,659
5466,-844,-126,659
5467,-844,-126,659
5468,-916,-181,500
5469,-916,-181,500
5470,-916,-181,500
5471,-916,-181,500
5472,-916,-181,500
5473,-933,-173,366
5474,-933,-173,366
5475,-933,-173,366
5476,-933,-173,366
5477,-933,-173,366
5478,-915,-137,352
5479,-915,-137,352
5480,-915,-137,352
5481,-915,-137,352
5482,-915,-137,413
5483,-891,-131,413
5484,-891,-131,413
5485,-891,-131,413
5486,-891,-131,413
5487,-873,-156,470
5488,-873,-156,470
5489,-873,-156,470
5490,-873,-156,470
5491,-873,-156,470
5492,-900,-177,520
5493,-900,-177,520
5494,-900,-177,520
5495,-900,-177,520
5496,-900,-177,520
5497,-937,-220,545
5498,-937,-220,545
5499,-937,-220,545
5500,-937,-220,545
5501,-955,-285,520
5502,-955,-285,520
5503,-955,-285,520
5504,-955,-285,520
5505,-955,-285,520
5506,-965,-365,451
5507,-965,-365,451
5508,-965,-365,451
5509,-965,-365,451
5510,-965,-365,451
5511,-973,-450,370
5512,-973,-450,370
5513,-973,-450,370
5514,-973,-450,370
5515,-973,-450,302
5516,-963,-526,302
5517,-963,-526,302
5518,-963,-526,302
5519,-963,-526,302
5520,-927,-575,258
5521,-927,-575,258
5522,-927,-575,258
5523,-927,-575,258
5524,-927,-575,258
5525,-881,-606,238
5526,-881,-606,238
5527,-881,-606,238
5528,-881,-606,238
5529,-881,-606,238
5530,-841,-658,238
5531,-841,-658,238
5532,-841,-658,238
5533,-841,-658,238
5534,-834,-736,213
5535,-834,-736,213
5536,-834,-736,213
5537,-834,-736,213
5538,-834,-736,213
5539,-869,-821,170
5540,-869,-821,170
5541,-869,-821,170
5542,-869,-821,170
5543,-869,-821,170
5544,-930,-891,111
5545,-930,-891,111
5546,-930,-891,111
5547,-930,-891,111
5548,-930,-891,79
5549,-967,-953,79
5550,-967,-953,79
5551,-967,-953,79
5552,-967,-953,79
5553,-944,-1011,90
5554,-944,-1011,90
5555,-944,-1011,90
5556,-944,-1011,90
5557,-944,-1011,90
5558,-849,-1068,154
5559,-849,-1068,154
5560,-849,-1068,154
5561,-849,-1068,154
5562,-849,-1068,154
5563,-717,-1125,248
5564,-717,-1125,248
5565,-717,-1125,248
5566,-717,-1125,248
5567,-601,-1191,313
5568,-601,-1191,313
5569,-601,-1191,313
5570,-601,-1191,313
5571,-601,-1191,313
5572,-548,-1271,337
5573,-548,-1271,337
5574,-548,-1271,337
5575,-548,-1271,337
5576,-542,-1332,315
5577,-542,-1332,315
5578,-542,-1332,315
5579,-542,-1332,315
5580,-542,-1332,315
5581,-524,-1388,271
5582,-524,-1388,271
5583,-524,-1388,271
5584,-524,-1388,271
5585,-513,-1418,243
5586,-513,-1418,243
5587,-513,-1418,243
5588,-513,-1418,243
5589,-513,-1418,243
5590,-498,-1452,249
5591,-498,-1452,249
5592,-498,-1452,249
5593,-498,-1452,249
5594,-498,-1452,281
5595,-471,-1466,281
5596,-471,-1466,281
5597,-471,-1466,281
5598,-471,-1466,281
5599,-433,-1429,343
5600,-433,-1429,343
5601,-433,-1429,343
5602,-433,-1429,343
5603,-433,-1429,426
5604,-405,-1377,426
5605,-405,-1377,426
5606,-405,-1377,426
5607,-405,-1377,426
5608,-376,-1322,494
5609,-376,-1322,494
5610,-376,-1322,494
5611,-376,-1322,494
5612,-376,-1322,494
5613,-351,-1253,515
5614,-351,-1253,515
5615,-351,-1253,515
5616,-351,-1253,515
5617,-338,-1224,493
5618,-338,-1224,493
5619,-338,-1224,493
5620,-338,-1224,493
5621,-338,-1224,493
5622,-309,-1236,413
5623,-309,-1236,413
5624,-309,-1236,413
5625,-309,-1236,413
5626,-259,-1272,278
5627,-259,-1272,278
5628,-259,-1272,278
5629,-259,-1272,278
5630,-259,-1272,278
5631,-167,-1282,152
5632,-167,-1282,152
5633,-167,-1282,152
5634,-167,-1282,152
5635,-48,-1240,85
5636,-48,-1240,85
5637,-48,-1240,85
5638,-48,-1240,85
5639,-48,-1240,85
5640,56,-1171,90
5641,56,-1171,90
5642,56,-1171,90
5643,56,-1171,90
5644,56,-1171,90
5645,120,-1114,143
5646,120,-1114,143
5647,120,-1114,143
5648,120,-1114,143
5649,120,-1114,143
5650,154,-1098,187
5651,154,-1098,187
5652,154,-1098,187
5653,154,-1098,187
5654,154,-1098,187
5655,164,-1126,202
5656,164,-1126,202
5657,164,-1126,202
5658,164,-1126,202
5659,164,-1126,146
5660,178,-1191,146
5661,178,-1191,146
5662,178,-1191,146
5663,178,-1191,146
5664,224,-1268,-6
5665,224,-1268,-6
5666,224,-1268,-6
5667,224,-1268,-6
5668,224,-1268,-6
5669,330,-1329,-212
5670,330,-1329,-212
5671,330,-1329,-212
5672,330,-1329,-212
5673,330,-1329,-212
5674,442,-1385,-393
5675,442,-1385,-393
5676,442,-1385,-393
5677,442,-1385,-393
5678,517,-1430,-501
5679,517,-1430,-501
5680,517,-1430,-501
5681,517,-1430,-501
5682,517,-1430,-501
5683,592,-1431,-516
5684,592,-1431,-516
5685,592,-1431,-516
5686,592,-1431,-516
5687,656,-1403,-479
5688,656,-1403,-479
5689,656,-1403,-479
5690,656,-1403,-479
5691,656,-1403,-479
5692,680,-1359,-423
5693,680,-1359,-423
5694,680,-1359,-423
5695,680,-1359,-423
5696,632,-1307,-358
5697,632,-1307,-358
5698,632,-1307,-358
5699,632,-1307,-358
5700,632,-1307,-358
5701,589,-1275,-322
5702,589,-1275,-322
5703,589,-1275,-322
5704,589,-1275,-322
5705,589,-1275,-290
5706,619,-1235,-290
5707,619,-1235,-290
5708,619,-1235,-290
5709,619,-1235,-290
5710,689,-1181,-201
5711,689,-1181,-201
5712,689,-1181,-201
5713,689,-1181,-201
5714,689,-1181,-201
5715,761,-1141,-66
5716,761,-1141,-66
5717,761,-1141,-66
5718,761,-1141,-66
5719,794,-1095,59
5720,794,-1095,59
5721,794,-1095,59
5722,794,-1095,59
5723,794,-1095,59
5724,772,-1045,163
5725,772,-1045,163
5726,772,-1045,163
5727,772,-1045,163
5728,772,-1045,163
5729,726,-981,224
5730,726,-981,224
5731,726,-981,224
5732,726,-981,224
5733,726,-981,224
5734,709,-931,231
5735,709,-931,231
5736,709,-931,231
5737,709,-931,231
5738,709,-931,231
5739,732,-893,226
5740,732,-893,226
5741,732,-893,226
5742,732,-893,226
5743,732,-893,240
5744,773,-878,240
5745,773,-878,240
5746,773,-878,240
5747,773,-878,240
5748,773,-890,240
5749,812,-890,240
5750,812,-890,240
5751,812,-890,240
5752,812,-890,240
5753,807,-950,178
5754,807,-950,178
5755,807,-950,178
5756,807,-950,178
5757,807,-950,178
5758,801,-1077,88
5759,801,-1077,88
5760,801,-1077,88
5761,801,-1077,88
5762,801,-1077,88
5763,873,-1222,3
5764,873,-1222,3
5765,873,-1222,3
5766,873,-1222,3
5767,873,-1222,3
5768,938,-1302,-39
5769,938,-1302,-39
5770,938,-1302,-39
5771,938,-1302,-39
5772,938,-1302,-39
5773,915,-1276,-32
5774,915,-1276,-32
5775,915,-1276,-32
5776,915,-1276,-32
5777,915,-1276,-32
5778,752,-1145,-12
5779,752,-1145,-12
5780,752,-1145,-12
5781,752,-1145,-12
5782,448,-1012,-93
5783,448,-1012,-93
5784,448,-1012,-93
5785,448,-1012,-93
5786,448,-1012,-93
5787,208,-931,-196
5788,208,-931,-196
5789,208,-931,-196
5790,208,-931,-196
5791,208,-931,-196
5792,136,-901,-251
5793,136,-901,-251
5794,136,-901,-251
5795,136,-901,-251
5796,136,-901,-203
5797,253,-931,-203
5798,253,-931,-203
5799,253,-931,-203
5800,253,-931,-203
5801,481,-978,-50
5802,481,-978,-50
5803,481,-978,-50
5804,481,-978,-50
5805,481,-978,-50
5806,671,-977,116
5807,671,-977,116
5808,671,-977,116
5809,671,-977,116
5810,671,-977,116
5811,708,-888,236
5812,708,-888,236
5813,708,-888,236
5814,708,-888,236
5815,708,-888,236
5816,537,-725,270
5817,537,-725,270
5818,537,-725,270
5819,537,-725,270
5820,537,-725,270
5821,228,-584,194
5822,228,-584,194
5823,228,-584,194
5824,228,-584,194
5825,228,-584,194
5826,28,-508,103
5827,28,-508,103
5828,28,-508,103
5829,28,-508,103
5830,28,-508,103
5831,3,-490,84
5832,3,-490,84
5833,3,-490,84
5834,3,-490,84
5835,3,-490,84
5836,98,-527,153
5837,98,-527,153
5838,98,-527,153
5839,98,-527,153
5840,98,-527,153
5841,354,-574,277
5842,311,-574,277
5843,311,-574,277
5844,311,-574,277
5845,311,-574,277
5846,557,-576,411
5847,557,-576,411
5848,557,-576,411
5849,557,-576,411
5850,557,-576,411
5851,680,-500,482
5852,680,-500,482
5853,680,-500,482
5854,680,-500,482
5855,680,-500,482
5856,572,-347,417
5857,572,-347,417
5858,572,-347,417
5859,572,-347,417
5860,572,-347,417
5861,248,-207,238
5862,248,-207,238
5863,248,-207,238
5864,248,-207,238
5865,248,-207,238
5866,-57,-175,47
5867,-57,-175,47
5868,-57,-175,47
5869,-57,-175,47
5870,-57,-175,47
5871,-142,-240,-19
5872,-142,-240,-19
5873,-142,-240,-19
5874,-142,-240,-19
5875,-142,-240,-19
5876,-25,-363,37
5877,-25,-363,37
5878,-25,-363,37
5879,-25,-363,37
5880,-25,-363,37
5881,234,-503,191
5882,234,-503,191
5883,234,-503,191
5884,234,-503,191
5885,234,-503,191
5886,529,-556,387
5887,529,-556,387
5888,529,-556,387
5889,529,-556,387
5890,529,-556,387
5891,762,-436,566
5892,762,-436,566
5893,762,-436,566
5894,762,-436,566
5895,762,-436,700
5896,824,-219,700
5897,824,-219,700
5898,824,-219,700
5899,824,-219,700
5900,568,-51,786
5901,644,-51,786
5902,644,-51,786
5903,644,-51,786
5904,644,-51,786
5905,644,-51,784
5906,445,58,784
5907,445,58,784
5908,445,58,784
5909,445,58,784
5910,445,58,784
5911,312,140,776
5912,312,140,776
5913,312,140,776
5914,312,140,776
5915,312,140,776
5916,265,185,813
5917,265,185,813
5918,265,185,813
5919,265,185,813
5920,265,185,813
5921,303,188,828
5922,303,188,828
5923,303,188,828
5924,303,188,828
5925,303,188,828
5926,394,202,789
5927,394,202,789
5928,394,202,789
5929,394,202,789
5930,394,202,789
5931,504,232,713
5932,504,232,713
5933,504,232,713
5934,504,232,713
5935,504,232,713
5936,535,218,584
5937,535,218,584
5938,535,218,584
5939,535,218,584
5940,535,218,584
5941,279,167,340
5942,447,167,340
5943,447,167,340
5944,447,167,340
5945,447,167,340
5946,447,167,24
5947,298,110,24
5948,298,110,24
5949,298,110,24
5950,298,110,24
5951,298,110,24
5952,193,71,-272
5953,193,71,-272
5954,193,71,-272
5955,193,71,-272
5956,193,71,-272
5957,173,47,-453
5958,173,47,-453
5959,173,47,-453
5960,173,47,-453
5961,173,47,-453
5962,260,28,-484
5963,260,28,-484
5964,260,28,-484
5965,260,28,-484
5966,260,28,-484
5967,372,-5,-389
5968,372,-5,-389
5969,372,-5,-389
5970,372,-5,-389
5971,372,-5,-389
5972,432,-65,-232
5973,432,-65,-232
5974,432,-65,-232
5975,432,-65,-232
5976,432,-65,-232
5977,458,-79,-70
5978,458,-79,-70
5979,458,-79,-70
5980,458,-79,-70
5981,458,-79,-70
5982,456,6,75
5983,456,6,75
5984,456,6,75
5985,456,6,75
5986,456,6,75
5987,456,6,75
5988,408,146,212
5989,408,146,212
5990,408,146,212
5991,408,146,212
5992,408,146,212
5993,340,283,275
5994,340,283,275
5995,340,283,275
5996,340,283,275
5997,340,283,275
5998,304,363,244
5999,304,363,244
6000,304,363,244
6001,304,363,244
6002,304,363,244
6003,335,381,130
6004,335,381,130
6005,335,381,130
6006,335,381,130
6007,335,381,130
6008,335,381,-34
6009,394,322,-34
6010,394,322,-34
6011,394,322,-34
6012,394,322,-34
6013,394,322,-34
6014,432,212,-246
6015,432,212,-246
6016,432,212,-246
6017,432,212,-246
6018,432,212,-457
6019,429,106,-457
6020,429,106,-457
6021,429,106,-457
6022,429,106,-457
6023,429,56,-622
6024,398,56,-622
6025,398,56,-622
6026,398,56,-622
6027,398,56,-622
6028,398,56,-706
6029,360,94,-706
6030,360,94,-706
6031,360,94,-706
6032,360,94,-706
6033,360,94,-706
6034,297,205,-698
6035,297,205,-698
6036,297,205,-698
6037,297,205,-698
6038,297,205,-698
6039,212,342,-613
6040,212,342,-613
6041,212,342,-613
6042,212,342,-613
6043,212,342,-487
6044,160,454,-487
6045,160,454,-487
6046,160,454,-487
6047,160,454,-487
6048,159,524,-381
6049,159,524,-381
6050,159,524,-381
6051,159,524,-381
6052,159,524,-381
6053,212,547,-321
6054,212,547,-321
6055,212,547,-321
6056,212,547,-321
6057,212,547,-321
6058,248,517,-338
6059,248,517,-338
6060,248,517,-338
6061,248,517,-338
6062,248,517,-338
6063,235,469,-402
6064,235,469,-402
6065,235,469,-402
6066,235,469,-402
6067,235,469,-402
6068,219,493,-506
6069,219,493,-506
6070,219,493,-506
6071,219,493,-506
6072,219,493,-506
6073,199,615,-605
6074,199,615,-605
6075,199,615,-605
6076,199,615,-605
6077,199,615,-605
6078,191,738,-731
6079,191,738,-731
6080,191,738,-731
6081,191,738,-731
6082,191,738,-731
6083,142,795,-889
6084,142,795,-889
6085,142,795,-889
6086,142,795,-889
6087,142,795,-955
6088,80,811,-955
6089,80,811,-955
6090,80,811,-955
6091,80,811,-955
6092,80,811,-955
6093,186,793,-1020
6094,186,793,-1020
6095,186,793,-1020
6096,186,793,-1020
6097,290,751,-1093
6098,290,751,-1093
6099,290,751,-1093
6100,290,751,-1093
6101,290,751,-1093
6102,383,698,-1132
6103,383,698,-1132
6104,383,698,-1132
6105,383,698,-1132
6106,383,698,-1132
6107,429,656,-1154
6108,429,656,-1154
6109,429,656,-1154
6110,429,656,-1154
6111,429,656,-1164
6112,402,623,-1164
6113,402,623,-1164
6114,402,623,-1164
6115,402,623,-1164
6116,338,629,-1168
6117,338,629,-1168
6118,338,629,-1168
6119,338,629,-1168
6120,338,629,-1168
6121,273,659,-1120
6122,273,659,-1120
6123,273,659,-1120
6124,273,659,-1120
6125,273,659,-1120
6126,219,700,-989
6127,219,700,-989
6128,219,700,-989
6129,219,700,-989
6130,219,700,-909
6131,245,716,-909
6132,245,716,-909
6133,245,716,-909
6134,245,716,-909
6135,501,715,-857
6136,305,715,-857
6137,305,715,-857
6138,305,715,-857
6139,305,715,-857
6140,374,689,-815
6141,374,689,-815
6142,374,689,-815
6143,374,689,-815
6144,374,689,-815
6145,456,657,-799
6146,456,657,-799
6147,456,657,-799
6148,456,657,-799
6149,456,657,-799
6150,511,655,-776
6151,511,655,-776
6152,511,655,-776
6153,511,655,-776
6154,511,655,-776
6155,533,676,-757
6156,533,676,-757
6157,533,676,-757
6158,533,676,-757
6159,533,676,-757
6160,511,703,-751
6161,511,703,-751
6162,511,703,-751
6163,511,703,-751
6164,511,703,-751
6165,450,735,-751
6166,450,735,-751
6167,450,735,-751
6168,450,735,-751
6169,450,735,-751
6170,420,773,-779
6171,420,773,-779
6172,420,773,-779
6173,420,773,-779
6174,420,773,-779
6175,409,811,-835
6176,409,811,-835
6177,409,811,-835
6178,409,811,-835
6179,409,811,-922
6180,416,823,-922
6181,416,823,-922
6182,416,823,-922
6183,416,823,-922
6184,414,809,-1040
6185,414,809,-1040
6186,414,809,-1040
6187,414,809,-1040
6188,414,809,-1040
6189,321,766,-1165
6190,321,766,-1165
6191,321,766,-1165
6192,321,766,-1165
6193,321,766,-1165
6194,250,734,-1281
6195,250,734,-1281
6196,250,734,-1281
6197,250,734,-1281
6198,250,734,-1359
6199,183,728,-1359
6200,183,728,-1359
6201,183,728,-1359
6202,183,728,-1359
6203,124,760,-1336
6204,124,760,-1336
6205,124,760,-1336
6206,124,760,-1336
6207,124,760,-1336
6208,78,784,-1274
6209,78,784,-1274
6210,78,784,-1274
6211,78,784,-1274
6212,78,784,-1274
6213,40,771,-1227
6214,40,771,-1227
6215,40,771,-1227
6216,40,771,-1227
6217,40,771,-1227
6218,11,758,-1198
6219,11,758,-1198
6220,11,758,-1198
6221,11,758,-1198
6222,11,758,-1198
6223,8,787,-1154
6224,8,787,-1154
6225,8,787,-1154
6226,8,787,-1154
6227,8,787,-1154
6228,-20,831,-1035
6229,-20,831,-1035
6230,-20,831,-1035
6231,-20,831,-1035
6232,-20,831,-848
6233,-67,883,-848
6234,-67,883,-848
6235,-67,883,-848
6236,-67,883,-848
6237,-48,897,-655
6238,-48,897,-655
6239,-48,897,-655
6240,-48,897,-655
6241,-48,897,-655
6242,-6,862,-476
6243,-6,862,-476
6244,-6,862,-476
6245,-6,862,-476
6246,-6,862,-476
6247,18,796,-340
6248,18,796,-340
6249,18,796,-340
6250,18,796,-340
6251,18,796,-340
6252,18,540,-277
6253,34,742,-277
6254,34,742,-277
6255,34,742,-277
6256,34,742,-277
6257,34,742,-296
6258,20,723,-296
6259,20,723,-296
6260,20,723,-296
6261,20,723,-296
6262,20,723,-296
6263,-5,723,-383
6264,-5,723,-383
6265,-5,723,-383
6266,-5,723,-383
6267,-5,723,-383
6268,-35,718,-500
6269,-35,718,-500
6270,-35,718,-500
6271,-35,718,-500
6272,-35,718,-500
6273,-69,692,-591
6274,-69,692,-591
6275,-69,692,-591
6276,-69,692,-591
6277,-69,692,-591
6278,-81,668,-630
6279,-81,668,-630
6280,-81,668,-630
6281,-81,668,-630
6282,-81,668,-627
6283,-60,643,-627
6284,-60,643,-627
6285,-60,643,-627
6286,-60,643,-627
6287,-31,635,-617
6288,-31,635,-617
6289,-31,635,-617
6290,-31,635,-617
6291,-31,635,-617
6292,-9,633,-600
6293,-9,633,-600
6294,-9,633,-600
6295,-9,633,-600
6296,-9,633,-600
6297,5,623,-620
6298,5,623,-620
6299,5,623,-620
6300,5,623,-620
6301,5,623,-620
6302,5,623,-620
6303,-46,602,-677
6304,-46,602,-677
6305,-46,602,-677
6306,-46,602,-677
6307,-46,602,-677
6308,-148,579,-753
6309,-148,579,-753
6310,-148,579,-753
6311,-148,579,-753
6312,-264,568,-797
6313,-264,568,-797
6314,-264,568,-797
6315,-264,568,-797
6316,-264,568,-797
6317,-337,549,-782
6318,-337,549,-782
6319,-337,549,-782
6320,-337,549,-782
6321,-337,549,-782
6322,-351,518,-715
6323,-351,518,-715
6324,-351,518,-715
6325,-351,518,-715
6326,-351,518,-619
6327,-306,464,-619
6328,-306,464,-619
6329,-306,464,-619
6330,-306,464,-619
6331,-262,388,-552
6332,-262,388,-552
6333,-262,388,-552
6334,-262,388,-552
6335,-262,388,-552
6336,-252,329,-522
6337,-252,329,-522
6338,-252,329,-522
6339,-252,329,-522
6340,-252,329,-522
6341,-256,289,-506
6342,-256,289,-506
6343,-256,289,-506
6344,-256,289,-506
6345,-268,294,-498
6346,-268,294,-498
6347,-268,294,-498
6348,-268,294,-498
6349,-268,294,-498
6350,-286,285,-479
6351,-286,285,-479
6352,-286,285,-479
6353,-286,285,-479
6354,-286,285,-479
6355,-311,223,-444
6356,-311,223,-444
6357,-311,223,-444
6358,-311,223,-444
6359,-311,223,-397
6360,-312,149,-397
6361,-312,149,-397
6362,-312,149,-397
6363,-312,149,-397
6364,-288,87,-323
6365,-288,87,-323
6366,-288,87,-323
6367,-288,87,-323
6368,-288,87,-323
6369,-277,54,-226
6370,-277,54,-226
6371,-277,54,-226
6372,-277,54,-226
6373,-277,54,-226
6374,-287,49,-154
6375,-287,49,-154
6376,-287,49,-154
6377,-287,49,-154
6378,-287,49,-154
6379,-315,52,-99
6380,-315,52,-99
6381,-315,52,-99
6382,-315,52,-99
6383,-315,52,-99
6384,-340,54,-66
6385,-340,54,-66
6386,-340,54,-66
6387,-340,54,-66
6388,-340,54,-66
6389,-351,57,-44
6390,-351,57,-44
6391,-351,57,-44
6392,-351,57,-44
6393,-351,57,-44
6394,-364,55,-10
6395,-364,55,-10
6396,-364,55,-10
6397,-364,55,-10
6398,-364,55,-10
6399,-385,46,32
6400,-385,46,32
6401,-385,46,32
6402,-385,46,32
6403,-385,46,32
6404,-385,46,32
6405,-401,49,73
6406,-401,49,73
6407,-401,49,73
6408,-401,49,73
6409,-401,49,73
6410,-408,48,105
6411,-408,48,105
6412,-408,48,105
6413,-408,48,105
6414,-408,48,105
6415,-421,26,106
6416,-421,26,106
6417,-421,26,106
6418,-421,26,106
6419,-421,26,106
6420,-414,0,88
6421,-414,0,88
6422,-414,0,88
6423,-414,0,88
6424,-414,0,88
6425,-414,0,88
6426,-408,-12,66
6427,-408,-12,66
6428,-408,-12,66
6429,-408,-12,66
6430,-408,-12,66
6431,-394,-18,64
6432,-394,-18,64
6433,-394,-18,64
6434,-394,-18,64
6435,-394,-18,64
6436,-376,-13,68
6437,-376,-13,68
6438,-376,-13,68
6439,-376,-13,68
6440,-376,-13,68
6441,-372,2,78
6442,-372,2,78
6443,-372,2,78
6444,-372,2,78
6445,-372,2,78
6446,-372,2,88
6447,-392,30,88
6448,-392,30,88
6449,-392,30,88
6450,-392,30,88
6451,-392,30,88
6452,-423,55,98
6453,-423,55,98
6454,-423,55,98
6455,-423,55,98
6456,-423,55,98
6457,-444,55,95
6458,-444,55,95
6459,-444,55,95
6460,-444,55,95
6461,-444,55,95
6462,-444,55,78
6463,-437,47,78
6464,-437,47,78
6465,-437,47,78
6466,-437,47,78
6467,-437,47,78
6468,-427,40,54
6469,-427,40,54
6470,-427,40,54
6471,-427,40,54
6472,-427,40,54
6473,-426,23,29
6474,-426,23,29
6475,-426,23,29
6476,-426,23,29
6477,-426,23,29
6478,-426,-3,13
6479,-425,-3,13
6480,-425,-3,13
6481,-425,-3,13
6482,-425,-3,13
6483,-425,-3,13
6484,-411,-28,15
6485,-411,-28,15
6486,-411,-28,15
6487,-411,-28,15
6488,-411,-28,15
6489,-368,-65,24
6490,-368,-65,24
6491,-368,-65,24
6492,-368,-65,24
6493,-368,-65,24
6494,-310,-82,60
6495,-310,-82,60
6496,-310,-82,60
6497,-310,-82,60
6498,-310,-82,60
6499,-275,-90,109
6500,-275,-90,109
6501,-275,-90,109
6502,-275,-90,109
6503,-275,-90,109
6504,-247,-83,148
6505,-247,-83,148
6506,-247,-83,148
6507,-247,-83,148
6508,-247,-83,148
6509,-229,-76,161
6510,-229,-76,161
