t,x,y,z
9313,-1460,181,184
9314,-1460,181,184
9315,-1460,181,184
9316,-1460,181,184
9317,-1460,181,184
9318,-1319,140,157
9319,-1319,140,157
9320,-1319,140,157
9321,-1319,140,157
9322,-1319,140,156
9323,-1091,172,156
9324,-1091,172,156
9325,-1091,172,156
9326,-1091,172,156
9327,-844,274,134
9328,-844,274,134
9329,-844,274,134
9330,-844,274,134
9331,-844,274,134
9332,-684,341,94
9333,-684,341,94
9334,-684,341,94
9335,-684,341,94
9336,-684,341,94
9337,-633,348,92
9338,-633,348,92
9339,-633,348,92
9340,-633,348,92
9341,-633,348,92
9342,-688,371,124
9343,-688,371,124
9344,-688,371,124
9345,-688,371,124
9346,-688,371,124
9347,-843,403,180
9348,-843,403,180
9349,-843,403,180
9350,-843,403,180
9351,-843,403,180
9352,-1030,505,246
9353,-1030,505,246
9354,-1030,505,246
9355,-1030,505,246
9356,-1030,505,246
9357,-1183,651,342
9358,-1183,651,342
9359,-1183,651,342
9360,-1183,651,342
9361,-1183,651,342
9362,-1251,798,428
9363,-1251,798,428
9364,-1251,798,428
9365,-1251,798,428
9366,-1225,932,508
9367,-1225,932,508
9368,-1225,932,508
9369,-1225,932,508
9370,-1225,932,508
9371,-1137,1000,607
9372,-1137,1000,607
9373,-1137,1000,607
9374,-1137,1000,607
9375,-1137,1000,607
9376,-1032,1014,646
9377,-1032,1014,646
9378,-1032,1014,646
9379,-1032,1014,646
9380,-952,955,598
9381,-952,955,598
9382,-952,955,598
9383,-952,955,598
9384,-952,955,598
9385,-897,931,515
9386,-897,931,515
9387,-897,931,515
9388,-897,931,515
9389,-897,931,515
9390,-847,941,429
9391,-847,941,429
9392,-847,941,429
9393,-847,941,429
9394,-847,941,429
9395,-806,969,365
9396,-806,969,365
9397,-806,969,365
9398,-806,969,365
9399,-806,969,365
9400,-777,1013,344
9401,-777,1013,344
9402,-777,1013,344
9403,-777,1013,344
9404,-777,1013,346
9405,-726,1025,346
9406,-726,1025,346
9407,-726,1025,346
9408,-726,1025,346
9409,-658,984,342
9410,-658,984,342
9411,-658,984,342
9412,-658,984,342
9413,-658,984,342
9414,-573,867,291
9415,-573,867,291
9416,-573,867,291
9417,-573,867,291
9418,-573,867,291
9419,-494,677,186
9420,-494,677,186
9421,-494,677,186
9422,-494,677,186
9423,-494,677,186
9424,-432,429,48
9425,-432,429,48
9426,-432,429,48
9427,-432,429,48
9428,-432,429,48
9429,-391,124,-118
9430,-391,124,-118
9431,-391,124,-118
9432,-391,124,-118
9433,-391,124,-118
9434,-390,-183,-260
9435,-390,-183,-260
9436,-390,-183,-260
9437,-390,-183,-260
9438,-450,-425,-364
9439,-450,-425,-364
9440,-450,-425,-364
9441,-450,-425,-364
9442,-450,-425,-364
9443,-546,-560,-411
9444,-546,-560,-411
9445,-546,-560,-411
9446,-546,-560,-411
9447,-629,-617,-439
9448,-629,-617,-439
9449,-629,-617,-439
9450,-629,-617,-439
9451,-629,-617,-439
9452,-675,-587,-471
9453,-675,-587,-471
9454,-675,-587,-471
9455,-675,-587,-471
9456,-675,-587,-469
9457,-652,-490,-469
9458,-652,-490,-469
9459,-652,-490,-469
9460,-652,-490,-469
9461,-543,-397,-449
9462,-543,-397,-449
9463,-543,-397,-449
9464,-543,-397,-449
9465,-543,-397,-449
9466,-356,-355,-447
9467,-356,-355,-447
9468,-356,-355,-447
9469,-356,-355,-447
9470,-150,-407,-457
9471,-150,-407,-457
9472,-150,-407,-457
9473,-150,-407,-457
9474,-150,-407,-457
9475,0,-514,-456
9476,0,-514,-456
9477,0,-514,-456
9478,0,-514,-456
9479,0,-514,-456
9480,53,-600,-431
9481,53,-600,-431
9482,53,-600,-431
9483,53,-600,-431
9484,53,-600,-431
9485,9,-636,-391
9486,9,-636,-391
9487,9,-636,-391
9488,9,-636,-391
9489,9,-636,-391
9490,-61,-589,-358
9491,-61,-589,-358
9492,-61,-589,-358
9493,-61,-589,-358
9494,-61,-333,-311
9495,-93,-457,-311
9496,-93,-457,-311
9497,-93,-457,-311
9498,-93,-457,-311
9499,-44,-262,-243
9500,-44,-262,-243
9501,-44,-262,-243
9502,-44,-262,-243
9503,-44,-262,-243
9504,70,-75,-170
9505,70,-75,-170
9506,70,-75,-170
9507,70,-75,-170
9508,70,-75,-170
9509,223,85,-104
9510,223,85,-104
9511,223,85,-104
9512,223,85,-104
9513,223,85,-104
9514,376,221,-45
9515,376,221,-45
9516,376,221,-45
9517,376,221,-45
9518,376,221,-45
9519,515,331,-29
9520,515,331,-29
9521,515,331,-29
9522,515,331,-29
9523,515,331,-29
9524,622,371,-67
9525,622,371,-67
9526,622,371,-67
9527,622,371,-67
9528,622,371,-67
9529,655,302,-135
9530,655,302,-135
9531,655,302,-135
9532,655,302,-135
9533,655,302,-135
9534,611,220,-179
9535,611,220,-179
9536,611,220,-179
9537,611,220,-179
9538,611,220,-179
9539,475,115,-173
9540,475,115,-173
9541,475,115,-173
9542,475,115,-173
9543,475,115,-173
9544,283,10,-194
9545,283,10,-194
9546,283,10,-194
9547,283,10,-194
9548,283,10,-194
9549,94,-55,-250
9550,94,-55,-250
9551,94,-55,-250
9552,94,-55,-250
9553,94,-55,-250
9554,-37,-108,-298
9555,-37,-108,-298
9556,-37,-108,-298
9557,-37,-108,-298
9558,-37,-108,-298
9559,-72,-244,-330
9560,-72,-244,-330
9561,-72,-244,-330
9562,-72,-244,-330
9563,-72,-244,-330
9564,-10,-367,-379
9565,-10,-367,-379
9566,-10,-367,-379
9567,-10,-367,-379
9568,246,-295,-438
9569,103,-295,-438
9570,103,-295,-438
9571,103,-295,-438
9572,103,-295,-438
9573,245,-155,-482
9574,245,-155,-482
9575,245,-155,-482
